,time,open,high,low,close,volume,MA50,MA200,sup,Buy_signal,Sell_signal
1485,2018-12-18,63090,64830,62960,64830,818850,69368.6,70720.47,67968.47611,0,0
1486,2018-12-19,64830,64830,62750,63790,802830,68966.4,70658.57,67968.47611,0,0
1487,2018-12-20,63520,64830,63520,64830,303240,68701.6,70610.52,67968.47611,0,0
1488,2018-12-21,63790,64069,63090,63580,208950,68310.6,70542.27,67968.47611,0,0
1489,2018-12-24,63170,63300,61710,61710,718380,67950,70468.67,67625.77792,0,0
1490,2018-12-25,58590,59980,57900,59490,758570,67520,70373.32,64962.09536,0,0
1491,2018-12-26,59490,59910,57130,57550,684770,67047,70258.97,64873.2246,0,0
1492,2018-12-27,60320,60810,59490,59980,555700,66658.6,70133.52,64873.2246,0,0
1493,2018-12-28,59980,60390,59070,60050,351010,66306.4,70006.72,64873.2246,0,0
1494,2019-01-02,59700,60260,59700,60180,417520,65956.8,69888.87,64873.2246,0,0
1495,2019-01-03,59980,60320,58240,58720,404480,65614,69759.77,64873.2246,0,0
1496,2019-01-04,58110,59280,57130,58590,336550,65374,69608.12,64116.64184,0,0
1497,2019-01-07,59980,60520,59280,59830,255840,65158.8,69472.22,64116.64184,0,0
1498,2019-01-08,59830,61500,59830,61220,600270,64971.4,69347.67,64116.64184,0,0
1499,2019-01-09,62190,62680,61710,62340,515500,64873,69238.02,64116.64184,0,0
1500,2019-01-10,63030,63930,62750,63300,685580,64766.2,69132.47,64116.64184,0,0
1501,2019-01-11,63370,63580,62470,63090,338400,64585.8,69027.57,64116.64184,0,0
1502,2019-01-14,62960,62960,61710,62060,370320,64419.4,68901.22,64116.64184,0,0
1503,2019-01-15,62060,62750,62060,62610,368380,64247.4,68761.97,64116.64184,0,0
1504,2019-01-16,63370,63370,62610,62820,198780,64085.2,68634.07,64116.64184,0,0
1505,2019-01-17,63090,63090,61710,61710,178680,63906.2,68510.62,64116.64184,0,0
1506,2019-01-18,62060,62270,61500,61710,227340,63756.4,68387.47,64116.64184,0,0
1507,2019-01-21,62960,63170,62060,62750,257610,63623.2,68269.87,64116.64184,0,0
1508,2019-01-22,62960,63030,62190,62190,220970,63549.6,68149.47,64116.64184,0,0
1509,2019-01-23,62130,62750,61780,62400,227610,63458.2,68031.12,64116.64184,0,0
1510,2019-01-24,62470,63300,62270,62270,332180,63401.4,67922.12,64116.64184,0,0
1511,2019-01-25,61990,62610,61920,62060,325280,63391.6,67798.72,64116.64184,0,0
1512,2019-01-28,62470,62550,61850,62060,189380,63379.2,67683.67,64116.64184,0,0
1513,2019-01-29,61440,61710,60670,60950,309890,63280.8,67565.37,64116.64184,0,0
1514,2019-01-30,61020,61710,61020,61020,216190,63164.4,67445.12,64116.64184,0,0
1515,2019-01-31,61990,61990,60880,60880,327020,63049.4,67319.82,64116.64184,0,0
1516,2019-02-01,61220,61570,61020,61020,329360,62967.6,67195.22,64116.64184,0,0
1517,2019-02-11,61570,62750,60880,62750,513260,62930.2,67063.62,64116.64184,0,0
1518,2019-02-12,62550,63790,62400,63090,623510,62909.2,66964.67,64116.64184,0,0
1519,2019-02-13,63650,64900,63520,64480,571680,62939.6,66859.02,60418.59375,1,0
1520,2019-02-14,64560,64970,64000,64140,475450,62966,66781.62,60819.50893,0,0
1521,2019-02-15,64349,65379,64140,65170,916910,63000.4,66736.92,61086.65051,0,0
1522,2019-02-18,66220,67530,65870,67400,971850,63099,66729.32,62540.41472,0,0
1523,2019-02-19,67400,67880,66220,66570,784000,63171.2,66741.47,62773.21262,0,0
1524,2019-02-20,66570,66770,65940,66570,533120,63157.4,66748.675,62773.21262,0,0
1525,2019-02-21,66570,67610,66360,67400,1213190,63167,66741.725,63002.25825,0,0
1526,2019-02-22,66970,69200,66630,68850,876610,63211.4,66743.675,63399.79279,0,0
1527,2019-02-25,69690,70030,68640,68780,587600,63268.2,66730.325,64869.1081,0,0
1528,2019-02-26,68300,68580,67260,67880,919960,63290.4,66720.825,64869.1081,0,0
1529,2019-02-27,68090,68780,67740,68300,475590,63301.6,66693.125,64869.1081,0,0
1530,2019-02-28,68640,69890,67950,68090,1014710,63330.8,66641.425,64869.1081,0,0
1531,2019-03-01,68990,69330,68220,69330,549800,63372.2,66593.975,64869.1081,0,0
1532,2019-03-04,70170,71420,70170,71420,1064060,63454.2,66553.275,66134.41302,0,0
1533,2019-03-05,70380,72800,70170,72110,878610,63568,66528.325,66363.0683,0,0
1534,2019-03-06,71490,72110,70380,72110,607480,63720.6,66506.725,66363.0683,0,0
1535,2019-03-07,72460,73160,71420,71420,636880,63852.4,66503.225,67145.72365,0,0
1536,2019-03-08,70790,71210,69820,70030,717540,63977.2,66501.425,67145.72365,0,0
1537,2019-03-11,70030,70100,68580,69480,497400,64070.2,66472.325,67145.72365,0,0
1538,2019-03-12,70720,70720,69480,70660,528030,64211.8,66449.425,67145.72365,0,0
1539,2019-03-13,71420,71700,70030,70440,452730,64386.4,66451.725,67145.72365,0,0
1540,2019-03-14,71070,71560,70440,70930,746300,64615.2,66480.73,67145.72365,0,0
1541,2019-03-15,72130,72210,71420,71850,624450,64901.2,66520.93,67285.56518,0,0
1542,2019-03-18,72130,73900,72060,73550,824960,65172.6,66591.88,68219.05587,0,0
1543,2019-03-19,74180,74260,72490,73200,754590,65435.6,66657.48,68535.61931,0,0
1544,2019-03-20,72840,72840,71500,72270,592690,65677.4,66711.48,68535.61931,0,0
1545,2019-03-21,73200,73200,70010,70010,689690,65903.2,66754.78,68535.61931,0,0
1546,2019-03-22,70660,71000,69800,70660,715730,66144.6,66780.08,68535.61931,0,0
1547,2019-03-25,68250,69450,67610,69450,875550,66337,66785.38,68535.61931,0,0
1548,2019-03-26,70010,70010,68030,68670,349120,66486,66797.73,68535.61931,0,0
1549,2019-03-27,69730,69730,68670,68740,371570,66614,66817.38,68535.61931,0,0
1550,2019-03-28,67900,69730,67900,69730,340660,66742.6,66842.98,68535.61931,0,0
1551,2019-03-29,69950,70370,69370,69450,255710,66869.8,66883.83,68535.61931,0,0
1552,2019-04-01,69660,71420,69660,71220,433760,67053,66918.885,68535.61931,0,0
1553,2019-04-02,72210,72560,71420,71420,563160,67229.2,66963.635,68535.61931,0,0
1554,2019-04-03,71500,72060,70790,71780,451150,67408.4,67003.835,68535.61931,0,0
1555,2019-04-04,72060,72270,71570,71640,379650,67607,67062.935,68535.61931,0,0
1556,2019-04-05,71640,73410,71420,73410,845350,67841,67140.885,68535.61931,0,0
1557,2019-04-08,74260,75670,74260,75670,886190,68099.4,67213.485,69974.26732,0,0
1558,2019-04-09,76380,76380,73900,74260,705700,68340.8,67288.685,69974.26732,0,0
1559,2019-04-10,73900,74760,73470,74400,467860,68580.8,67359.235,69974.26732,0,0
1560,2019-04-11,75100,75100,74260,74260,281390,68820.6,67428.135,69974.26732,0,0
1561,2019-04-12,73900,75880,73340,75320,393550,69085.8,67505.635,69974.26732,0,0
1562,2019-04-16,74260,74820,73550,74470,303000,69334,67578.235,69974.26732,0,0
1563,2019-04-17,74540,76310,74540,75520,664240,69625.4,67659.135,70190.4154,0,0
1564,2019-04-18,75320,75670,74470,74680,265360,69898.6,67731.735,70190.4154,0,0
1565,2019-04-19,75670,76100,74890,75100,221520,70183,67806.835,70599.79499,0,0
1566,2019-04-22,75170,77800,75100,76810,415660,70498.8,67908.785,71096.96713,0,0
1567,2019-04-23,77800,79850,77440,79350,743710,70830.8,68035.335,72753.82897,0,0
1568,2019-04-24,79210,81270,79210,79350,451460,71156,68180.585,74307.56769,0,0
1569,2019-04-25,79350,80480,78990,79910,310480,71464.6,68311.285,74307.56769,0,0
1570,2019-04-26,79350,80270,79210,79770,155140,71777.2,68439.935,74379.84565,0,0
1571,2019-05-02,79210,80970,79140,80620,229350,72086.2,68571.185,74676.29627,0,0
1572,2019-05-03,79420,80560,78860,79560,208380,72329.4,68704.585,74676.29627,0,0
1573,2019-05-06,77800,78860,75460,76310,388710,72524.2,68817.635,74676.29627,0,0
1574,2019-05-07,76940,77650,76380,76730,235770,72727.4,68923.285,74676.29627,0,0
1575,2019-05-08,76730,77440,74970,77090,388880,72921.2,69032.735,74676.29627,0,0
1576,2019-05-09,77090,77090,75250,75390,319300,73052,69141.185,74676.29627,0,0
1577,2019-05-10,75390,76660,75390,76310,242390,73202.6,69240.635,74676.29627,0,0
1578,2019-05-13,76380,76380,75320,75390,266910,73352.8,69331.435,74676.29627,0,0
1579,2019-05-14,75320,77090,74820,77090,312120,73528.6,69435.835,74676.29627,0,0
1580,2019-05-15,77090,78360,77090,77800,308570,73722.8,69537.285,74676.29627,0,0
1581,2019-05-16,79210,79210,77860,77860,186420,73893.4,69638.385,74676.29627,0,0
1582,2019-05-17,78500,78780,77930,77930,291760,74023.6,69743.585,74676.29627,0,0
1583,2019-05-20,78280,79910,77930,79910,395860,74179.6,69860.735,74676.29627,0,0
1584,2019-05-21,79910,80060,78720,78860,396200,74314.6,69966.835,74676.29627,0,0
1585,2019-05-22,78150,80270,78150,78150,255740,74449.2,70062.235,74676.29627,0,0
1586,2019-05-23,77800,78150,76020,77160,469570,74591.8,70149.685,74676.29627,0,0
1587,2019-05-24,75670,77160,75320,75320,605650,74708.6,70224.835,74676.29627,0,0
1588,2019-05-27,75670,76450,75320,76170,196160,74818.8,70296.385,74676.29627,0,0
1589,2019-05-28,77020,77020,75670,76310,141830,74936.2,70359.835,74676.29627,0,0
1590,2019-05-29,76310,77020,76020,76870,254400,75055,70417.59,74676.29627,0,0
1591,2019-05-30,76870,77160,76380,76450,105790,75147,70480.39,74676.29627,0,0
1592,2019-05-31,75320,76230,73760,73760,370420,75151.2,70516.14,79827.87748,0,1
1593,2019-06-03,72350,72840,70010,71710,585280,75121.4,70540.99,77174.60927,0,0
1594,2019-06-04,71710,72840,70720,72130,187500,75118.6,70566.19,77174.60927,0,0
1595,2019-06-05,73200,73340,72130,72130,100400,75161,70576.79,77174.60927,0,0
1596,2019-06-06,71420,71420,70580,70580,343360,75159.4,70585.74,76397.04257,0,0
1597,2019-06-07,71420,72840,70580,72840,553140,75227.2,70627.095,76397.04257,0,0
1598,2019-06-10,73550,73970,72840,73200,301290,75317.8,70671.945,76397.04257,0,0
1599,2019-06-11,73200,73620,72210,73550,239360,75414,70712.8,76397.04257,0,0
1600,2019-06-12,72920,73120,71780,71780,222140,75455,70738,76397.04257,0,0
1601,2019-06-13,70660,72490,70430,71780,277920,75501.6,70765.55,76397.04257,0,0
1602,2019-06-14,71780,72560,71780,72130,181500,75519.8,70786.35,76397.04257,0,0
1603,2019-06-17,72130,72630,71500,72060,117830,75532.6,70805.45,76397.04257,0,0
1604,2019-06-18,71780,72060,71500,71780,157350,75532.6,70819.4,76019.46094,0,0
1605,2019-06-19,73340,73340,72420,73340,177540,75566.6,70838.7,76019.46094,0,0
1606,2019-06-20,73340,74400,72840,74120,326020,75580.8,70854.95,76019.46094,0,0
1607,2019-06-21,74610,75040,74260,74610,194280,75559.6,70878.15,76019.46094,0,0
1608,2019-06-24,71420,74400,71420,73900,141490,75552.4,70883.65,76019.46094,0,0
1609,2019-06-25,73200,74260,73050,73200,225300,75528.4,70892.55,76019.46094,0,0
1610,2019-06-26,73900,74470,73470,74050,150000,75524.2,70905.7,76019.46094,0,0
1611,2019-06-27,74470,74610,69300,69300,219480,75403.8,70905.15,78167.52569,0,0
1612,2019-06-28,72130,73270,68950,68950,995340,75293.4,70902.5,78167.52569,0,0
1613,2019-07-01,72840,73340,71850,73340,357230,75249.8,70921.1,78167.52569,0,0
1614,2019-07-02,73470,73550,72710,73470,199800,75225.6,70939,78167.52569,0,0
1615,2019-07-03,72840,72980,72210,72840,200830,75180.4,70944.35,78167.52569,0,0
1616,2019-07-04,72840,73550,72840,72980,134830,75103.8,70931.4,78167.52569,0,0
1617,2019-07-05,73410,73410,72980,73270,221780,74982.2,70923.35,78167.52569,0,0
1618,2019-07-08,73470,73470,72270,72840,160240,74852,70913.15,78016.61016,0,0
1619,2019-07-09,72840,74180,72560,73830,224910,74730.4,70904.45,78016.61016,0,0
1620,2019-07-10,74260,74820,74260,74820,406980,74631.4,70898.6,78016.61016,0,0
1621,2019-07-11,75520,75960,75100,75100,198380,74521,70885.45,78016.61016,0,0
1622,2019-07-12,75810,75880,74540,74820,166770,74426.2,70857.4,78016.61016,0,0
1623,2019-07-15,75810,75170,74260,74970,151450,74399.4,70830.45,78016.61016,0,0
1624,2019-07-16,74970,75320,74610,75250,231630,74369.8,70798.3,78016.61016,0,0
1625,2019-07-17,74890,77090,74610,77020,532120,74368.4,70774.3,78016.61016,0,0
1626,2019-07-18,77020,77020,75670,75810,196780,74376.8,70747.35,78016.61016,0,0
1627,2019-07-19,76020,76020,74820,74970,299330,74350,70715.85,78016.61016,0,0
1628,2019-07-22,74330,75740,74330,74610,126500,74334.4,70687.8,78016.61016,0,0
1629,2019-07-23,74610,76380,74610,75740,165220,74307.4,70651.9,78016.61016,0,0
1630,2019-07-24,75880,76520,75390,75460,133000,74260.6,70607.95,78016.61016,0,0
1631,2019-07-25,75390,76730,74970,76380,436120,74231,70564.5,78016.61016,0,0
1632,2019-07-26,76380,77090,76310,76380,300030,74200,70516.5,78016.61016,0,0
1633,2019-07-29,76520,78500,76100,78500,668960,74171.8,70492.95,72737.63083,1,0
1634,2019-07-30,78500,79560,77090,77090,378650,74136.4,70474.5,73355.82642,0,0
1635,2019-07-31,77090,78150,76810,77160,126560,74116.6,70446.7,73355.82642,0,0
1636,2019-08-01,77720,77720,76230,76590,235090,74105.2,70410.15,73355.82642,0,0
1637,2019-08-02,74970,75740,74260,74970,436240,74098.2,70394.65,73355.82642,0,0
1638,2019-08-05,74680,74970,73470,73550,343310,74045.8,70346.75,73355.82642,0,0
1639,2019-08-06,71570,72840,70720,72130,409620,73962.2,70308.7,77288.69898,0,1
1640,2019-08-07,71570,72840,70660,71070,217060,73846.2,70259.1,77288.69898,0,0
1641,2019-08-08,70790,73200,70300,71420,397340,73745.6,70210.2,77288.69898,0,0
1642,2019-08-09,71570,72490,71500,71640,170690,73703.2,70171.4,77288.69898,0,0
1643,2019-08-12,72270,72840,72130,72130,207340,73711.6,70143.75,77288.69898,0,0
1644,2019-08-13,71500,72000,70660,70720,499630,73683.4,70109.05,76573.38271,0,0
1645,2019-08-14,72490,72490,71070,71360,163970,73668,70086.55,76573.38271,0,0
1646,2019-08-15,70010,71360,69800,71360,266470,73683.6,70090.4,75751.05669,0,0
1647,2019-08-16,71290,72000,71140,71360,373200,73654,70094.25,75751.05669,0,0
1648,2019-08-19,72130,72490,71420,72000,177900,73630,70101.3,75751.05669,0,0
1649,2019-08-20,72490,73050,72350,72840,315690,73615.8,70129.2,75751.05669,0,0
1650,2019-08-21,73200,74760,72980,74400,495360,73668.2,70158,75751.05669,0,0
1651,2019-08-22,74540,74540,73550,73970,284870,73712,70167.3,75751.05669,0,0
1652,2019-08-23,74260,74260,72770,73550,293260,73740.4,70183.15,75751.05669,0,0
1653,2019-08-26,72560,72840,71420,71780,518030,73734.8,70186,75751.05669,0,0
1654,2019-08-27,72710,72710,71780,72060,150750,73740.4,70191.65,75751.05669,0,0
1655,2019-08-28,72130,72980,72130,72350,106940,73720.6,70200.1,75751.05669,0,0
1656,2019-08-29,73070,73650,72720,72720,205170,73692.6,70217.7,75751.05669,0,0
1657,2019-08-30,72720,73500,72720,72780,176460,73656,70234.55,75751.05669,0,0
1658,2019-09-03,72860,72860,70180,72210,159010,73622.2,70266.25,75751.05669,0,0
1659,2019-09-04,72860,72860,72210,72640,235150,73611,70294.6,75751.05669,0,0
1660,2019-09-05,73430,73790,72640,72720,109840,73584.4,70332.65,75751.05669,0,0
1661,2019-09-06,73430,73430,72640,72930,70560,73657,70384.55,75751.05669,0,0
1662,2019-09-09,72500,73070,72420,72420,100280,73726.4,70433.25,75751.05669,0,0
1663,2019-09-10,72720,73070,71560,71840,338880,73696.4,70463.1,75751.05669,0,0
1664,2019-09-11,71840,71990,71270,71410,170960,73655.2,70485.95,75076.47429,0,0
1665,2019-09-12,71620,72270,71560,71840,85080,73635.2,70512,75076.47429,0,0
1666,2019-09-13,71620,73570,71620,73070,260180,73637,70551.8,75076.47429,0,0
1667,2019-09-16,75240,75310,74370,74810,622830,73667.8,70602.75,75076.47429,0,0
1668,2019-09-17,75240,77410,74870,77340,836730,73757.8,70668.75,71496.4387,1,0
1669,2019-09-18,76680,76680,75020,75240,691660,73786,70730.15,71496.4387,0,0
1670,2019-09-19,74520,75090,74440,75090,266300,73791.4,70791.5,71496.4387,0,0
1671,2019-09-20,75090,75740,74220,74370,276350,73776.8,70846.1,71496.4387,0,0
1672,2019-09-23,74370,75670,74370,74870,257330,73777.8,70908.1,71496.4387,0,0
1673,2019-09-24,75170,75670,74520,74870,229570,73775.8,70967.65,71496.4387,0,0
1674,2019-09-25,74520,74520,73570,74080,216420,73752.4,71001.75,71496.4387,0,0
1675,2019-09-26,74080,75460,73650,75240,343280,73716.8,71043.35,71496.4387,0,0
1676,2019-09-27,75520,76620,75520,75970,489500,73720,71090.05,71664.97296,0,0
1677,2019-09-30,75970,77770,75970,76900,632370,73758.6,71144.85,72322.83396,0,0
1678,2019-10-01,76830,77050,75970,76830,283850,73803,71195.15,72322.83396,0,0
1679,2019-10-02,76680,76680,74660,74870,450590,73785.6,71230.8,72322.83396,0,0
1680,2019-10-03,74520,74520,73430,73790,511550,73752.2,71266.6,72322.83396,0,0
1681,2019-10-04,73790,74440,72720,72720,595640,73679,71293.9,72322.83396,0,0
1682,2019-10-07,73430,73430,72720,72860,224250,73608.6,71321.6,72322.83396,0,0
1683,2019-10-08,72860,73000,72060,72270,425630,73484,71350.85,76643.29139,0,1
1684,2019-10-09,72270,73070,72130,72570,201050,73393.6,71391.3,76528.53548,0,0
1685,2019-10-10,72570,73220,72570,73150,173870,73313.4,71432.9,76528.53548,0,0
1686,2019-10-11,73220,74520,73220,74010,212840,73261.8,71484,76528.53548,0,0
1687,2019-10-14,74440,74520,73500,73790,217560,73238.2,71528.8,76528.53548,0,0
1688,2019-10-15,73790,73790,73070,73220,194130,73231.6,71577,76528.53548,0,0
1689,2019-10-16,73220,73720,73150,73220,147010,73253.4,71634.55,76528.53548,0,0
1690,2019-10-17,73280,73720,72720,73070,247850,73293.4,71702.45,76363.69736,0,0
1691,2019-10-18,73650,73650,73000,73070,167550,73326.4,71780.05,76298.16917,0,0
1692,2019-10-21,73070,73720,72720,73220,170180,73358,71846.25,76197.00214,0,0
1693,2019-10-22,73220,73570,73220,73360,122380,73382.6,71912.8,76096.71612,0,0
1694,2019-10-23,73360,73500,73070,73220,105640,73432.6,71978,75785.04239,0,0
1695,2019-10-24,73790,74150,73650,74080,150780,73487,72054.8,75785.04239,0,0
1696,2019-10-25,74520,74520,73790,74150,254770,73542.8,72132.6,75785.04239,0,0
1697,2019-10-28,74300,74660,74150,74440,217560,73604.4,72205.65,75785.04239,0,0
1698,2019-10-29,74520,74520,73930,73930,127260,73643,72269.2,75785.04239,0,0
1699,2019-10-30,74010,74730,73570,74660,339620,73679.4,72330.8,75785.04239,0,0
1700,2019-10-31,74870,75090,74010,74870,410730,73688.8,72388.65,75785.04239,0,0
1701,2019-11-01,74080,75820,74080,75600,401260,73721.4,72451.2,75785.04239,0,0
1702,2019-11-04,76030,77050,76030,76320,499870,73776.8,72522.5,73400.6928,1,0
1703,2019-11-05,76400,77560,76320,77410,618060,73889.4,72596.5,73717.73668,0,0
1704,2019-11-06,77410,77410,76320,76540,350590,73979,72665.1,73717.73668,0,0
1705,2019-11-07,76320,76970,76030,76760,175980,74067.2,72740.35,73717.73668,0,0
1706,2019-11-08,77410,77410,76400,76470,224320,74142.2,72814.15,73754.44934,0,0
1707,2019-11-11,76470,76680,75460,75460,279720,74195.8,72877.7,73754.44934,0,0
1708,2019-11-12,75310,76250,75240,75970,177250,74271,72946.6,73754.44934,0,0
1709,2019-11-13,75970,75970,75310,75970,179700,74337.6,73014.45,73754.44934,0,0
1710,2019-11-14,75970,77920,75890,77050,645350,74424.2,73088.35,73754.44934,0,0
1711,2019-11-15,77050,78500,76680,78130,568170,74528.2,73168.7,73844.01309,0,0
1712,2019-11-18,78500,78860,78350,78500,505950,74649.8,73250.9,75081.29694,0,0
1713,2019-11-19,78130,78130,77340,77770,283980,74768.4,73335,75081.29694,0,0
1714,2019-11-20,77410,77480,75970,75970,628880,74859.6,73409.75,75081.29694,0,0
1715,2019-11-21,75240,76680,75240,75310,390200,74929,73481.9,75081.29694,0,0
1716,2019-11-22,76110,76250,73650,74580,409620,74959.2,73549.7,79375.10586,0,1
1717,2019-11-25,74300,75240,74080,74580,211820,74954.6,73608.85,78950.09074,0,0
1718,2019-11-26,75090,75090,73790,73790,252670,74883.6,73662.35,78674.36349,0,0
1719,2019-11-27,74300,74300,73720,73790,210540,74854.6,73708.9,77888.02585,0,0
1720,2019-11-28,73790,74220,72500,72930,613070,74811.4,73752.85,77421.16501,0,0
1721,2019-11-29,73360,73360,72640,72720,183130,74778.4,73790.6,76789.57001,0,0
1722,2019-12-02,73070,73360,69820,70900,497220,74699,73808.1,76355.34572,0,0
1723,2019-12-03,70900,71480,70180,70320,299980,74608,73826.85,75471.72491,0,0
1724,2019-12-04,70320,71990,69890,71840,229290,74563.2,73853.2,75471.72491,0,0
1725,2019-12-05,72350,72350,70470,70900,238890,74476.4,73870.7,75471.72491,0,0
1726,2019-12-06,70900,71620,70180,70900,89240,74375,73880.95,75471.72491,0,0
1727,2019-12-09,70900,72210,70900,72210,255030,74281.2,73898.1,75471.72491,0,0
1728,2019-12-10,72270,72270,70400,70830,241390,74161.2,73912.85,75471.72491,0,0
1729,2019-12-11,70830,71270,70400,70970,173200,74083.2,73926.2,75387.98088,0,0
1730,2019-12-12,71120,71120,70470,70830,252590,74024,73939.9,74976.12647,0,0
1731,2019-12-13,71620,71620,70900,70900,211520,73987.6,73947.75,74976.12647,0,0
1732,2019-12-16,70900,71770,70830,71050,169400,73951.4,73945.9,74976.12647,0,0
1733,2019-12-17,71340,71480,70540,70540,179390,73916.8,73938.05,74639.92221,0,0
1734,2019-12-18,70400,70760,69090,69090,353770,73847.2,73922.95,73752.07618,0,0
1735,2019-12-19,69460,70030,69170,69310,288330,73770.4,73912.4,73283.20815,0,0
1736,2019-12-20,70250,70250,69460,69460,193020,73679.4,73909.55,73283.20815,0,0
1737,2019-12-23,69820,70110,69090,69310,382060,73589.8,73908.7,73088.47946,0,0
1738,2019-12-24,69170,69740,69170,69670,201150,73518.8,73903.75,72689.41096,0,0
1739,2019-12-25,69970,70470,69670,70110,177680,73456.6,73902.1,72689.41096,0,0
1740,2019-12-26,70180,70400,69600,69600,135710,73387.2,73895.45,72689.41096,0,0
1741,2019-12-27,69970,70320,69520,70180,150260,73329.4,73887.1,72689.41096,0,0
1742,2019-12-30,70180,70400,69740,69740,224740,73259.8,73868.05,72689.41096,0,0
1743,2019-12-31,70030,70030,67650,67790,388160,73148.4,73841,72251.76651,0,0
1744,2020-01-02,67790,68870,67790,68440,141260,73052.8,73821.85,71717.22843,0,0
1745,2020-01-03,68440,69740,68440,68590,218980,72943,73814.75,71717.22843,0,0
1746,2020-01-06,69970,70900,69600,70760,431090,72875.2,73815.25,71717.22843,0,0
1747,2020-01-07,70680,70680,69670,70250,142800,72791.4,73819.25,71717.22843,0,0
1748,2020-01-08,71340,71620,70180,70180,439260,72716.4,73826.8,71717.22843,0,0
1749,2020-01-09,69460,70030,68590,68870,320980,72600.6,73827.45,71717.22843,0,0
1750,2020-01-10,69090,69460,68730,69380,160820,72490.8,73825.7,71717.22843,0,0
1751,2020-01-13,69380,69380,68520,68950,355190,72357.8,73823.2,71717.22843,0,0
1752,2020-01-14,68870,69460,68660,68660,166850,72204.6,73810.4,71717.22843,0,0
1753,2020-01-15,68730,68730,67360,68010,201400,72016.6,73793.35,71577.18181,0,0
1754,2020-01-16,68010,68220,67280,67500,508390,71835.8,73771.95,71180.44155,0,0
1755,2020-01-17,67500,68150,67070,67430,281760,71649.2,73750.9,71013.23561,0,0
1756,2020-01-20,67430,67720,67210,67570,134180,71471.2,73721.7,70600.63053,0,0
1757,2020-01-21,67570,68660,67570,68660,180960,71335.2,73686.65,70600.63053,0,0
1758,2020-01-22,68660,69020,68220,68660,162790,71189,73658.65,70600.63053,0,0
1759,2020-01-30,65830,67870,65830,66560,379940,71000.8,73619.45,70600.63053,0,0
1760,2020-01-31,65910,66340,62220,62580,551680,70711.4,73561.05,69418.19957,0,0
1761,2020-02-03,61490,62140,58310,60190,565980,70352.6,73485.4,66459.17106,0,0
1762,2020-02-04,61420,61490,59320,59320,376400,69969,73409.65,66459.17106,0,0
1763,2020-02-05,60050,60770,58310,59030,290230,69594.2,73327.2,65971.63588,0,0
1764,2020-02-06,59030,62140,59030,62140,253870,69317.6,73264.5,65971.63588,0,0
1765,2020-02-07,62140,62940,61490,62220,299430,69055.8,73200.1,65971.63588,0,0
1766,2020-02-10,61490,62870,60770,62800,282460,68820.2,73130.05,65971.63588,0,0
1767,2020-02-11,62290,62800,61780,61920,235700,68567,73042.9,65971.63588,0,0
1768,2020-02-12,62650,62650,61920,62220,175490,68335.6,72957.25,65971.63588,0,0
1769,2020-02-13,62070,63740,62070,63300,272240,68125.8,72874.2,65971.63588,0,0
1770,2020-02-14,63300,64319,62940,64019,162870,67947.58,72795.445,65971.63588,0,0
1771,2020-02-17,64019,64610,63160,63160,180040,67756.38,72708.145,65971.63588,0,0
1772,2020-02-18,62940,63230,62070,62220,215600,67582.78,72621.445,65971.63588,0,0
1773,2020-02-19,62220,62290,61710,61710,166790,67410.58,72548.445,65971.63588,0,0
1774,2020-02-20,63670,63670,61640,61710,198200,67207.98,72473.345,65971.63588,0,0
1775,2020-02-21,62220,62370,61780,61780,171440,67025.58,72396.795,65971.63588,0,0
1776,2020-02-24,61490,61490,60410,60700,348150,66821.58,72323.345,65192.42154,0,0
1777,2020-02-25,59680,60700,59680,60050,348890,66578.38,72242.045,64263.50418,0,0
1778,2020-02-26,59680,59680,57580,57800,478410,66317.78,72154.095,63180.14644,0,0
1779,2020-02-27,57730,57800,56510,57150,359090,66041.38,72054.395,61607.98266,0,0
1780,2020-02-28,54330,56370,54330,54840,449640,65721.58,71939.595,60375.41371,0,0
1781,2020-03-02,54700,57520,54550,57150,255710,65446.58,71836.045,60375.41371,0,0
1782,2020-03-03,59970,59970,57870,57870,270460,65182.98,71735.745,60375.41371,0,0
1783,2020-03-04,57520,57520,56290,56510,307460,64902.38,71618.745,60375.41371,0,0
1784,2020-03-05,56510,57870,56510,56510,262610,64650.78,71506.995,60375.41371,0,0
1785,2020-03-06,56430,56510,55780,56070,208460,64385.98,71396.595,60375.41371,0,0
1786,2020-03-09,52170,52170,52170,52170,226330,64040.18,71271.645,58198.42372,0,0
1787,2020-03-10,48540,51300,48540,49560,1377350,63645.18,71142.845,56642.93462,0,0
1788,2020-03-11,50640,51440,46160,46160,1022830,63174.98,70992.795,56642.93462,0,0
1789,2020-03-12,42970,44060,42970,42970,832050,62632.18,70826.095,51761.03359,0,0
1790,2020-03-13,40010,42320,40010,41230,975880,62064.78,70647.895,49501.60022,0,0
1791,2020-03-16,41090,43550,40520,42900,664400,61519.18,70480.145,49501.60022,0,0
1792,2020-03-17,40670,43330,40670,43260,531530,60989.58,70327.645,49501.60022,0,0
1793,2020-03-18,43410,43410,41820,41960,1111270,60472.98,70178.895,49501.60022,0,0
1794,2020-03-19,40520,40870,39720,40010,897780,59904.38,70018.295,47994.28109,0,0
1795,2020-03-20,41230,42030,40520,41880,563530,59370.18,69867.045,47994.28109,0,0
1796,2020-03-23,39940,40520,39000,39000,779860,58734.98,69709.145,47392.94121,0,0
1797,2020-03-24,40520,40800,39430,40670,769350,58143.38,69548.295,47392.94121,0,0
